experiment_name_x,period_type,n_periods,avg_entropy,std_entropy,min_entropy,max_entropy,avg_concentration,entropy_trend,top_timestep,phase_prefix,experiment_name_y,phase,dir_acc,sharpe_ratio,test_rmse,test_mae,has_any_collapse,has_strong_collapse,has_degradation,has_unidirectional,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,problematic_pct,pred_std,composite_score,collapsed,collapse_type
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h12_drop0.25_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0844990015029907,0.773595929145813,True,True,False,True,2.34375,0.0,80.9375,4.765625,11.953125,97.65625,0.0479594269697108,0.5052649378146548,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h12_drop0.25_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0854331254959106,0.774844229221344,True,True,False,True,2.34375,0.0,92.578125,2.34375,2.734375,97.65625,0.0587235152289337,0.4993725641490607,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h12_drop0.30_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0844943523406982,0.773583710193634,True,True,False,True,2.34375,0.0,80.3125,2.578125,14.765624999999998,97.65625,0.0448381242890657,0.5044769969912197,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h12_drop0.30_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.085751175880432,0.7750599980354309,True,True,False,True,2.34375,0.0,90.78125,1.953125,4.921875,97.65625,0.0608955665953379,0.499201966369532,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h12_drop0.35_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0845551490783691,0.7733022570610046,True,True,False,True,2.34375,0.0,80.15625,2.578125,14.921875000000002,97.65625,0.0441152059094112,0.5059583748321637,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h12_drop0.35_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0845911502838137,0.7739354968070984,True,True,False,True,2.34375,0.0,88.984375,3.4375000000000004,5.234375,97.65625,0.0429667828011007,0.5013019145765372,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.15_lr3,01_staleness_features_fixed,0.52734375,0.7582330617427756,1.084171175956726,0.773638129234314,True,False,True,True,49.21875,31.015625000000004,19.6875,0.078125,0.0,50.78125,0.0732070650320421,0.5274087980742088,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.15_lr5,01_staleness_features_fixed,0.525,0.9542200232809928,1.0834569931030271,0.7736622095108032,False,False,True,True,60.46875000000001,21.875,17.65625,0.0,0.0,39.53125,0.0898534429626274,0.5258701714078121,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.20_lr3,01_staleness_features_fixed,0.528125,0.706277349697728,1.083716630935669,0.7725344896316528,True,False,True,True,40.3125,25.390625,32.65625,1.640625,0.0,59.6875,0.0681762419002658,0.5324218548642459,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.20_lr5,01_staleness_features_fixed,0.5359375,1.01785786537763,1.0835245847702026,0.7735245823860168,True,False,True,True,49.53125,23.046875,25.078125,2.34375,0.0,50.46875,0.0820915405763637,0.5324310406034988,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.25_lr3,01_staleness_features_fixed,0.53125,0.8614027876957208,1.083529710769653,0.7725237607955933,True,False,True,True,26.40625,7.187499999999999,62.890625,3.515625,0.0,73.59375,0.0494854982233179,0.5284161131443748,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.25_lr5,01_staleness_features_fixed,0.52890625,0.8038459596116018,1.0833591222763062,0.7732619047164917,True,False,True,True,39.6875,19.921875,36.796875,3.59375,0.0,60.3125,0.0563584243469118,0.5211949849008692,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.30_lr3,01_staleness_features_fixed,0.51640625,0.7869747220460185,1.083564043045044,0.773769199848175,True,True,True,True,45.0,17.109375,33.359375,4.375,0.15625,55.0,0.0464985650626639,0.502499462663019,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.30_lr5,01_staleness_features_fixed,0.52109375,0.8607623323596232,1.0835601091384888,0.7735410928726196,True,False,True,True,55.93749999999999,11.015625,30.078125,2.96875,0.0,44.0625,0.0512174601149607,0.5143937983564929,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.35_lr3,01_staleness_features_fixed,0.52265625,0.8412369603582693,1.0833147764205933,0.7732881307601929,True,False,True,True,38.90625,16.40625,40.546875,4.140625,0.0,61.09375,0.0426493024082168,0.519169427757977,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h14_drop0.35_lr5,01_staleness_features_fixed,0.51171875,0.7085250936376848,1.0834007263183594,0.7738384008407593,False,False,True,True,55.078125,16.40625,28.515625,0.0,0.0,44.921875,0.0551057261930046,0.4993154323027509,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h16_drop0.15_lr3,01_staleness_features_fixed,0.534375,0.8174317145264399,1.0839183330535889,0.771832287311554,True,False,True,True,2.96875,4.53125,91.640625,0.8593750000000001,0.0,97.03125,0.0206572674223773,0.5731583800943074,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h16_drop0.15_lr5,01_staleness_features_fixed,0.53359375,0.8132435624158431,1.0835953950881958,0.7716441750526428,True,False,True,True,9.296875,7.8125,79.453125,3.4375000000000004,0.0,90.703125,0.0264421780091988,0.5704023687471004,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.25_lr3,yearly,6,2.9611782232920327,0.01808366596550211,2.92816424369812,2.985232353210449,0.05008387193083763,-0.003669016701834634,19,01_staleness_features_fixed,sweep_stale_h16_drop0.20_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0841485261917114,0.772454559803009,True,True,True,True,2.265625,0.078125,90.234375,4.6875,2.734375,97.734375,0.0158182064699959,0.5523290604879588,True,
